"","Region","Site","Quadrat","date_taken","annotation_status","Latitude","Longitude","Original.File.Name","Ascidians..stalked..Solitary","Ascidians..stalked.Colonial","Ascidians..Unstalked..Colonial","Ascidians..Unstalked..Solitary","Bryozoa..hard","Bryozoa..hard..encrusting","Bryozoa..Soft","Bryozoa..Soft..Foliaceous","Crustacea..Barnacles","Crustacea..Barnacles..Acorn","Echinoderms..sea.urchin..regular.urchins","Erect.coarse.branching.brown..Sargassum.sp.","Macroalgae..Articulated.calcareous..red","Macroalgae..Encrusting..brown","Macroalgae..Encrusting..red","Macroalgae..Erect.coarse.branching.brown","Macroalgae..Erect.coarse.branching.red","Macroalgae..Erect.fine.branching.brown","Macroalgae..Erect.fine.branching.green","Macroalgae..Erect.fine.branching.red","Macroalgae..Filamentous...filiform...brown","Macroalgae..Filamentous...filiform...green","Macroalgae..Filamentous...filiform...red","Macroalgae..Globose...saccate.brown","Macroalgae..Laminate..brown","Macroalgae..Laminate..brown..Zonaria.sp.","Macroalgae..Large.canopy.forming...Ecklonia","Molluscs..Gastropods","No.Data","Seagrasses..Elliptical.Leaves","Seagrasses..Strap.like.leaves","Shadow","Sponges..Erect.forms","Sponges.crusts","Substrate..Consolidated..hard..Boulders","Substrate..Consolidated..hard..Cobbles","Substrate..Consolidated..hard..Rock","Substrate..Unconsolidated...pebble.gravel","Substrate..Unconsolidated..Sand.Mud...2mm.","northing","easting"
"2995","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8391611111111,151.278897222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1837D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,6254344.89345763,340751.891063672
"2996","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8391805555556,151.278902777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1838D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6254342.969934,340752.229942619
"2997","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8392,151.278905555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1839D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6254340.9358928,340752.583202909
"2998","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8397777777778,151.278102777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1869D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6254275.6116891,340679.426005378
"2999","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8397888888889,151.27805,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1871D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,60,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,12,6254274.29630743,340674.595272347
"3000","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8397944444444,151.278016666667,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1872D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,56,0,0,0,8,0,0,0,0,28,0,0,0,0,0,0,0,0,0,6254273.45433142,340671.426777255
"3001","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8398,151.277991666667,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1873D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,80,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,6254273.09024552,340669.367505082
"3002","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8398027777778,151.277963888889,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1874D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,52,0,0,0,4,0,0,0,0,28,0,0,0,0,0,0,0,0,8,6254272.52757103,340666.485809828
"3003","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8398305555556,151.277844444444,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1879D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,72,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6254269.06861168,340655.64997715
"3004","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8398388888889,151.277819444444,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1880D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,72,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,6254268.30458368,340653.209444234
"3005","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.83985,151.277775,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1882D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6254266.95747882,340649.318615894
"3006","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8398555555556,151.27775,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1883D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,92,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254266.34563471,340646.752454359
"3007","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8398611111111,151.277725,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1884D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,92,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6254265.925582,340644.589163735
"3008","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8398666666667,151.277694444444,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1885D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6254264.99201674,340641.629872579
"3009","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.839875,151.277647222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1887D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,92,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6254264.19134183,340637.671954762
"3010","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8398777777778,151.277622222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1888D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,6254263.69141443,340635.106450233
"3011","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8398805555556,151.277597222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1889D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,4,64,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6254263.27721186,340633.024256152
"3012","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8398833333333,151.277572222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1890D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6254262.81979238,340630.492000753
"3013","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8398888888889,151.277525,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1892D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,28,0,0,0,4,0,4,0,0,16,0,0,0,0,0,0,0,0,8,6254262.34588958,340626.103863506
"3014","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8398944444444,151.277502777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1893D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,4,0,60,0,0,0,0,0,0,0,0,0,0,4,0,6254261.64804757,340624.181229877
"3015","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8399277777778,151.277358333333,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1899D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6254257.68586593,340610.724747847
"3016","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8399333333333,151.277336111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1900D.jpg_1.jpg",0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254257.16970382,340608.591170799
"3017","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8399194444444,151.277261111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1903D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,8,0,0,0,28,0,0,0,0,4,28,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,4,0,8,6254258.47750079,340601.697875743
"3018","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8399111111111,151.277211111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1905D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,0,0,0,0,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6254259.45597057,340597.221931776
"3019","Sydney","South.Head","2","2014-02-21","verified_by_human",-33.8399111111111,151.277211111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1905D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,12,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,4,0,6254259.41434214,340597.127096833
"3020","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8399055555556,151.277152777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1908D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254259.94946862,340591.625932488
"3021","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8399055555556,151.277136111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1909D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6254259.85490312,340590.449622631
"3022","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8399055555556,151.277113888889,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1910D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,60,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,12,6254259.80942461,340588.011718509
"3023","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8399083333333,151.277077777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1912D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,68,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6254259.60906167,340584.784931841
"3024","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8399222222222,151.277038888889,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1914D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6254257.93188094,340581.25567333
"3025","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8399277777778,151.277019444444,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1915D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,6254257.17174324,340579.420049011
"3026","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8399333333333,151.277,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1916D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,6254256.61761721,340577.646579485
"3027","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.83995,151.276961111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1918D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254254.84906439,340574.165487465
"3028","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8399611111111,151.276941666667,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1919D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6254253.37435196,340572.295686702
"3029","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8399722222222,151.276919444444,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1920D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254251.99956026,340570.250179542
"3030","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8399833333333,151.2769,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1921D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6254250.80933753,340568.33166752
"3031","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8399972222222,151.276872222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1922D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6254249.06742071,340565.776185169
"3032","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8400055555556,151.276852777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1923D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,84,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6254248.12124673,340564.129017424
"3033","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8400166666667,151.276833333333,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1924D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6254247.35083149,340562.295963703
"3034","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.840025,151.276816666667,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1925D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,4,6254246.31076466,340560.686296208
"3035","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8400333333333,151.276797222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1926D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,8,6254245.14542644,340558.90304836
"3036","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8401,151.276683333333,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1932D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,36,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6254237.46765175,340548.655040511
"3037","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8401111111111,151.276663888889,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1933D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32,32,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,12,8,6254236.34956905,340546.816336795
"3038","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8401472222222,151.2766,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1936D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6254232.28412569,340541.18227887
"3039","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8401722222222,151.276533333333,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1939D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6254229.40790765,340534.960230604
"3040","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8401805555556,151.276511111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1940D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6254228.37970258,340532.835665306
"3041","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8401888888889,151.276491666667,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1941D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6254227.38230794,340531.200051992
"3042","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8401972222222,151.276472222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1942D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254226.3823384,340529.413807298
"3043","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8402083333333,151.276455555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1943D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12,0,0,0,0,0,52,0,0,0,0,0,0,4,0,0,0,0,0,6254225.26537762,340527.751440959
"3044","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8402194444444,151.276436111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1944D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6254223.89103895,340525.984214472
"3045","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8402277777778,151.276416666667,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1945D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6254223.00433354,340524.488277629
"3046","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8402388888889,151.2764,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1946D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6254221.73447999,340522.711655074
"3047","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8403083333333,151.276302777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1954D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6254213.86102367,340513.796161675
"3048","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8403222222222,151.276286111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1955D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6254212.35698268,340512.445067191
"3049","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8403333333333,151.276269444444,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1956D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6254211.03128859,340510.810400345
"3050","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8403472222222,151.27625,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1957D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6254209.36045561,340509.132249904
"3051","Sydney","South.Head","1","2014-02-21","verified_by_human",-33.8404194444444,151.276169444444,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1962D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6254201.23845403,340501.665410566
"3052","Sydney","South.Head","2","2014-02-21","verified_by_human",-33.8404916666667,151.276105555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1967D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6254193.25683146,340496.01342191
"3053","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8405138888889,151.276077777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1969D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,4,6254190.63341577,340493.466491717
"3054","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8406027777778,151.275933333333,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1978D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,6254180.60118596,340480.134796432
"3055","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8406333333333,151.275897222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1981D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254177.3705717,340476.85994019
"3056","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8406333333333,151.275897222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1981D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6254177.21859783,340476.926045437
"3057","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8406444444445,151.275886111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1982D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,68,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,4,12,6254176.19138151,340475.76943147
"3058","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8406555555556,151.275875,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1983D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6254174.71257194,340474.912642259
"3059","Sydney","South.Head","2","2014-02-21","not_verified_by_human",-33.8406555555556,151.275875,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1983D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254174.90581344,340474.842005179
"3060","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8406833333333,151.275855555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1985D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6254171.65650997,340473.025461215
"3061","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8406972222222,151.27585,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1986D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,76,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,6254169.91297332,340472.771019913
"3062","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8407555555556,151.275825,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1990D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,6254163.64417845,340470.360002977
"3063","Sydney","South.Head","2","2014-02-21","not_verified_by_human",-33.8407555555556,151.275825,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1990D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6254163.59113612,340470.434877913
"3064","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8407888888889,151.275811111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1992D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6254159.7341255,340469.291097735
"3065","Sydney","South.Head","1","2014-02-21","not_verified_by_human",-33.8408027777778,151.275805555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1993D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254158.23289209,340468.90127087
